"","Transect_id","year","Full_name","Analysis type","Status","Growth_form","Code","RevBI","FS_BAND","TRT","Plant","Transect_cm","Origin","Total_cm","Basal_cm","Canopy_cm","PctC"
"1010","1mbs2",2019,"Erigeron flagellaris","entire","live","F","erfl","Mod","FS","Seeded","y",5002,"native",144,4,140,3
"1011","1mbs2",2019,"Unidentified grass","entire","live","G","gras","Mod","FS","Seeded","y",5002,NA,2,2,0,0
"1012","1mbs2",2019,"unknown Composite","entire","live","F","comp","Mod","FS","Seeded","y",5002,NA,11,1,10,0
"1013","1mbs2",2019,"Unidentified forb","entire","live","F","forb","Mod","FS","Seeded","y",5002,NA,6,0,6,0
"1014","1mbs2",2019,"Robinia neomexicana","entire","dead","S","rone","Mod","FS","Seeded","y",5002,"native",15,0,15,0
"1015","1mbs2",2019,"Quercus gambellii","entire","live","S","quga","Mod","FS","Seeded","y",5002,"native",99,0,99,2
"1016","1mbs2",2019,"Blepharoneuron tricholepis","entire","live","L","bltr","Mod","FS","Seeded","y",5002,"native",19,0,19,0
"1017","1mbs2",2019,"Penstemon barbatus","entire","live","0","peba","Mod","FS","Seeded","y",5002,"native",9,0,9,0
"1018","1mbs2",2019,"Ipomopsis aggregata","entire","live","F","ipag","Mod","FS","Seeded","y",5002,"native",48,0,48,1
"1019","1mbs2",2019,"Poa fendleriana","entire","live","G","pofe","Mod","FS","Seeded","y",5002,"native",52,0,52,1
"1020","1mbs2",2019,"Achillea millefolium","entire","live","F","acmi","Mod","FS","Seeded","y",5002,"native",33,0,33,1
"1021","1mbs2",2019,"Erigeron sp.","entire","dead","F","erxx","Mod","FS","Seeded","y",5002,"native",2,0,2,0
"1022","1u1",1997,"Litter","entire","live","L","litt","Unburned","FS","Unseeded","n",5000,NA,3292,3292,0,0
"1023","1u1",1997,"Rock","entire","live","B","rock","Unburned","FS","Unseeded","n",5000,NA,773,773,0,0
"1024","1u1",1997,"Gravel","entire","live","B","grav","Unburned","FS","Unseeded","n",5000,NA,570,570,0,0
"1025","1u1",1997,"Bare","entire","live","B","bare","Unburned","FS","Unseeded","n",5000,NA,142,142,0,0
"1026","1u1",1997,"Pinus ponderosa","entire","live","T","pipo","Unburned","FS","Unseeded","y",5000,"native",3461,81,3380,68
"1027","1u1",1997,"Wood","entire","live","L","wood","Unburned","FS","Unseeded","n",5000,NA,90,53,37,1
"1028","1u1",1997,"litter","entire","live","L","litt","Unburned","FS","Unseeded","n",5000,NA,36,36,0,0
"1029","1u1",1997,"Animal feces","entire","live","L","shit","Unburned","FS","Unseeded","n",5000,NA,18,18,0,0
"1030","1u1",1997,"Muhlenbergia montana","entire","live","G","mumo","Unburned","FS","Unseeded","y",5000,"native",103,9,94,2
"1031","1u1",1997,"Unidentified grass","entire","dead","G","gras","Unburned","FS","Unseeded","y",5000,NA,12,9,3,0
"1032","1u1",1997,"Abies concolor","entire","dead","T","abco","Unburned","FS","Unseeded","y",5000,"native",92,7,85,2
"1033","1u1",1997,"Carex sp.","entire","live","G","care","Unburned","FS","Unseeded","y",5000,"native",243,5,238,5
"1034","1u1",1997,"Quercus gambellii","entire","dead","S","quga","Unburned","FS","Unseeded","y",5000,"native",126,5,121,2
"1035","1u1",1997,"Geranium caespitosum","entire","live","F","geca","Unburned","FS","Unseeded","y",5000,"native",7,0,7,0
"1036","1u1",1997,"Allium cernuum","entire","live","F","alce","Unburned","FS","Unseeded","y",5000,"native",2,0,2,0
"1037","1u1",1997,"Festuca arizonica","entire","live","G","fear","Unburned","FS","Unseeded","y",5000,"native",16,0,16,0
"1038","1u1",1997,"Quercus undulata","entire","live","S","quun","Unburned","FS","Unseeded","y",5000,"native",85,0,85,2
"1039","1u1",1997,"Artemisia ludoviciana","entire","live","F","arlu","Unburned","FS","Unseeded","y",5000,"native",112,0,112,2
"1040","1u1",1997,"Unidentified forb","entire","live","F","forb","Unburned","FS","Unseeded","y",5000,NA,10,0,10,0
"1041","1u1",1997,"Heterotheca villosa","entire","live","F","hevi","Unburned","FS","Unseeded","y",5000,"native",3,0,3,0
"1042","1u1",1997,"Unidentified grass","entire","live","G","gras","Unburned","FS","Unseeded","y",5000,NA,37,0,37,1
"1043","1u1",1997,"Amauriopsis dissecta","entire","live","F","amdi","Unburned","FS","Unseeded","y",5000,"native",86,0,86,2
"1044","1u1",1997,"Erigeron speciosus","entire","live","F","ersp","Unburned","FS","Unseeded","y",5000,"native",5,0,5,0
"1045","1u1",1997,"Elymus elymoides","entire","live","G","elel","Unburned","FS","Unseeded","y",5000,"native",94,0,94,2
"1046","1u1",1997,"Thermopsis pinetorum","entire","live","F","thpi","Unburned","FS","Unseeded","y",5000,"native",81,0,81,2
"1047","1u1",1997,"Quercus undulata","entire","dead","S","quun","Unburned","FS","Unseeded","y",5000,"native",4,0,4,0
"1048","1u1",1997,"Blepharoneuron tricholepis","entire","live","L","bltr","Unburned","FS","Unseeded","y",5000,"native",2,0,2,0
"1049","1u1",1997,"Hieracium fendleri","entire","live","F","hife","Unburned","FS","Unseeded","y",5000,"native",11,0,11,0
"1050","1u1",1997,"Hieracium fendleri","entire","dead","F","hife","Unburned","FS","Unseeded","y",5000,"native",5,0,5,0
"1051","1u1",1997,"Koeleria macrantha","entire","live","G","koma","Unburned","FS","Unseeded","y",5000,"native",4,0,4,0
"1052","1u1",1997,"Ceanothus fendleri","entire","live","U","cefe","Unburned","FS","Unseeded","y",5000,"native",2,0,2,0
"1053","1u1",1997,"Cirsium neomexicanum","entire","live","F","cine","Unburned","FS","Unseeded","y",5000,"native",10,0,10,0
"1054","1u1",1997,"Arenaria confusa","entire","live","F","arco","Unburned","FS","Unseeded","y",5000,"native",15,0,15,0
"1055","1u1",1997,"Chenopodium fremontii","entire","live","F","chfr","Unburned","FS","Unseeded","y",5000,"native",139,0,139,3
"1056","1u1",1997,"Lolium multiflorum","entire","dead","G","lomu","Unburned","FS","Unseeded","y",5000,"exotic",18,0,18,0
"1057","1u1",1997,"Cirsium neomexicanum","entire","dead","F","cine","Unburned","FS","Unseeded","y",5000,"native",5,0,5,0
"1058","1u1",1997,"Lithospermum multiflorum","entire","live","F","limu","Unburned","FS","Unseeded","y",5000,"native",6,0,6,0
"1059","1u1",1997,"Quercus gambellii","entire","live","S","quga","Unburned","FS","Unseeded","y",5000,"native",168,0,168,3
"1060","1u1",1997,"Festuca arizonica","entire","dead","G","fear","Unburned","FS","Unseeded","y",5000,"native",3,0,3,0
"1061","1u1",1997,"Schizachyrium scoparius","entire","live","G","ansc","Unburned","FS","Unseeded","y",5000,"native",1,0,1,0
"1062","1u1",1997,"Taraxacum officinale","entire","live","F","taof","Unburned","FS","Unseeded","y",5000,"exotic",14,0,14,0
"1063","1u1",1997,"Unidentified shrub","entire","live","S","shru","Unburned","FS","Unseeded","y",5000,NA,3,0,3,0
"1064","1u1",1997,"Elymus trachycaulum","entire","live","G","eltr","Unburned","FS","Unseeded","y",5000,"native",16,0,16,0
"1065","1u1",1997,"Vicia americana","entire","live","F","viam","Unburned","FS","Unseeded","y",5000,"native",39,0,39,1
"1066","1u1",1997,"Bromus ciliatus","entire","live","G","brci","Unburned","FS","Unseeded","y",5000,"native",11,0,11,0
"1067","1u1",1998,"Litter","entire","live","L","litt","Unburned","FS","Unseeded","n",5000,NA,3969,3969,0,0
"1068","1u1",1998,"Rock","entire","live","B","rock","Unburned","FS","Unseeded","n",5000,NA,510,503,7,0
"1069","1u1",1998,"Gravel","entire","live","B","grav","Unburned","FS","Unseeded","n",5000,NA,164,164,0,0
"1070","1u1",1998,"Wood","entire","live","L","wood","Unburned","FS","Unseeded","n",5000,NA,136,136,0,0
"1071","1u1",1998,"Bare","entire","live","B","bare","Unburned","FS","Unseeded","n",5000,NA,122,122,0,0
"1072","1u1",1998,"Pinus ponderosa","entire","live","T","pipo","Unburned","FS","Unseeded","y",5000,"native",3368,43,3325,67
"1073","1u1",1998,"Carex sp.","entire","live","G","care","Unburned","FS","Unseeded","y",5000,"native",225,21,204,4
"1074","1u1",1998,"litter","entire","live","L","litt","Unburned","FS","Unseeded","n",5000,NA,19,19,0,0
"1075","1u1",1998,"Animal feces","entire","live","L","shit","Unburned","FS","Unseeded","n",5000,NA,11,11,0,0
"1076","1u1",1998,"Unidentified forb","entire","live","F","forb","Unburned","FS","Unseeded","y",5000,NA,6,5,1,0
"1077","1u1",1998,"Muhlenbergia montana","entire","live","G","mumo","Unburned","FS","Unseeded","y",5000,"native",77,2,75,2
"1078","1u1",1998,"Artemisia ludoviciana","entire","live","F","arlu","Unburned","FS","Unseeded","y",5000,"native",122,2,120,2
"1079","1u1",1998,"Elymus elymoides","entire","live","G","elel","Unburned","FS","Unseeded","y",5000,"native",10,1,9,0
"1080","1u1",1998,"Thermopsis pinetorum","entire","live","F","thpi","Unburned","FS","Unseeded","y",5000,"native",24,1,23,0
"1081","1u1",1998,"Moss","entire","live","C","moss","Unburned","FS","Unseeded","n",5000,NA,1,1,0,0
"1082","1u1",1998,"Geranium caespitosum","entire","live","F","geca","Unburned","FS","Unseeded","y",5000,"native",13,0,13,0
"1083","1u1",1998,"Unidentified grass","entire","live","G","gras","Unburned","FS","Unseeded","y",5000,NA,39,0,39,1
"1084","1u1",1998,"Quercus gambellii","entire","dead","S","quga","Unburned","FS","Unseeded","y",5000,"native",31,0,31,1
"1085","1u1",1998,"Quercus gambellii","entire","live","S","quga","Unburned","FS","Unseeded","y",5000,"native",216,0,216,4
"1086","1u1",1998,"Vicia americana","entire","live","F","viam","Unburned","FS","Unseeded","y",5000,"native",5,0,5,0
"1087","1u1",1998,"Heterotheca villosa","entire","live","F","hevi","Unburned","FS","Unseeded","y",5000,"native",15,0,15,0
"1088","1u1",1998,"Amauriopsis dissecta","entire","live","F","amdi","Unburned","FS","Unseeded","y",5000,"native",34,0,34,1
"1089","1u1",1998,"Erigeron flagellaris","entire","live","F","erfl","Unburned","FS","Unseeded","y",5000,"native",5,0,5,0
"1090","1u1",1998,"Lithospermum multiflorum","entire","live","F","limu","Unburned","FS","Unseeded","y",5000,"native",3,0,3,0
"1091","1u1",1998,"Hieracium fendleri","entire","live","F","hife","Unburned","FS","Unseeded","y",5000,"native",3,0,3,0
"1092","1u1",1998,"Thermopsis pinetorum","entire","dead","F","thpi","Unburned","FS","Unseeded","y",5000,"native",1,0,1,0
"1093","1u1",1998,"Koeleria macrantha","entire","live","G","koma","Unburned","FS","Unseeded","y",5000,"native",6,0,6,0
"1094","1u1",1998,"Chenopodium fremontii","entire","live","F","chfr","Unburned","FS","Unseeded","y",5000,"native",1,0,1,0
"1095","1u1",1998,"Chenopodium fremontii","entire","dead","F","chfr","Unburned","FS","Unseeded","y",5000,"native",1,0,1,0
"1096","1u1",1998,"Cirsium neomexicanum","entire","live","F","cine","Unburned","FS","Unseeded","y",5000,"native",13,0,13,0
"1097","1u1",1998,"Senecio eurypterus","entire","live","F","seeu","Unburned","FS","Unseeded","y",5000,"native",3,0,3,0
"1098","1u1",1998,"Agrostis scabra","entire","live","G","agsc","Unburned","FS","Unseeded","y",5000,"native",1,0,1,0
"1099","1u1",1998,"Arenaria confusa","entire","live","F","arco","Unburned","FS","Unseeded","y",5000,"native",1,0,1,0
"1100","1u1",1998,"Unidentified tree","entire","dead","T","tree","Unburned","FS","Unseeded","y",5000,NA,37,0,37,1
"1101","1u1",2008,"Litter","entire","live","L","litt","Unburned","FS","Unseeded","n",5000,NA,4705,4705,0,0
"1102","1u1",2008,"Wood","entire","live","L","wood","Unburned","FS","Unseeded","n",5000,NA,740,120,620,12
"1103","1u1",2008,"Bare","entire","live","B","bare","Unburned","FS","Unseeded","n",5000,NA,93,93,0,0
"1104","1u1",2008,"Carex sp.","entire","live","G","care","Unburned","FS","Unseeded","y",5000,"native",586,27,559,11
"1105","1u1",2008,"Rock","entire","live","B","rock","Unburned","FS","Unseeded","n",5000,NA,22,22,0,0
"1106","1u1",2008,"Pinus ponderosa","entire","dead","T","pipo","Unburned","FS","Unseeded","y",5000,"native",17,17,0,0
"1107","1u1",2008,"Elymus elymoides","entire","live","G","elel","Unburned","FS","Unseeded","y",5000,"native",328,16,312,6
"1108","1u1",2008,"Solidago sp.","entire","live","F","soxx","Unburned","FS","Unseeded","y",5000,"native",5,0,5,0
"1109","1u1",2008,"Quercus gambellii","entire","live","S","quga","Unburned","FS","Unseeded","y",5000,"native",918,0,918,18
"1110","1u1",2008,"Aristida sp.","entire","live","G","arxx","Unburned","FS","Unseeded","y",5000,"native",200,0,200,4
"1111","1u1",2008,"Robinia neomexicana","entire","live","S","rone","Unburned","FS","Unseeded","y",5000,"native",63,0,63,1
"1112","1u1",2008,"Muhlenbergia montana","entire","live","G","mumo","Unburned","FS","Unseeded","y",5000,"native",125,0,125,3
"1113","1u1",2008,"Blepharoneuron tricholepis","entire","live","L","bltr","Unburned","FS","Unseeded","y",5000,"native",123,0,123,2
"1114","1u1",2008,"Erigeron divergens","entire","live","F","erdi","Unburned","FS","Unseeded","y",5000,"native",35,0,35,1
"1115","1u1",2008,"Geranium caespitosum","entire","live","F","geca","Unburned","FS","Unseeded","y",5000,"native",34,0,34,1
"1116","1u1",2008,"Chenopodium fremontii","entire","live","F","chfr","Unburned","FS","Unseeded","y",5000,"native",4,0,4,0
"1117","1u1",2008,"Arenaria lanuginosum","entire","live","F","arla","Unburned","FS","Unseeded","y",5000,"native",11,0,11,0
"1118","1u1",2008,"Verbascum thapsus","entire","live","F","veth","Unburned","FS","Unseeded","y",5000,"exotic",18,0,18,0
"1119","1u1",2008,"Erigeron flagellaris","entire","live","F","erfl","Unburned","FS","Unseeded","y",5000,"native",13,0,13,0
"1120","1u1",2008,"Erigeron subtrinervis","entire","live","F","ersu","Unburned","FS","Unseeded","y",5000,"native",23,0,23,0
"1121","1u1",2008,"Thermopsis pinetorum","entire","live","F","thpi","Unburned","FS","Unseeded","y",5000,"native",34,0,34,1
"1122","1u1",2008,"Pinus ponderosa","entire","live","T","pipo","Unburned","FS","Unseeded","y",5000,"native",1800,0,1800,36
"1123","1u1",2013,"Litter","entire","live","L","litt","Unburned","FS","Unseeded","n",5010,NA,2404,2364,40,1
"1124","1u1",2013,"Rock","entire","live","B","rock","Unburned","FS","Unseeded","n",5010,NA,1314,1314,0,0
"1125","1u1",2013,"Bare","entire","live","F","bare","Unburned","FS","Unseeded","n",5010,NA,875,875,0,0
"1126","1u1",2013,"Pumice soil","entire","live","B","pumc","Unburned","FS","Unseeded","n",5010,NA,288,288,0,0
"1127","1u1",2013,"Verbascum thapsus","entire","live","F","veth","Unburned","FS","Unseeded","y",5010,"exotic",481,106,375,7
"1128","1u1",2013,"Wood","entire","live","L","wood","Unburned","FS","Unseeded","n",5010,NA,65,18,47,1
"1129","1u1",2013,"Quercus undulata","entire","live","S","quun","Unburned","FS","Unseeded","y",5010,"native",173,17,156,3
"1130","1u1",2013,"Cirsium neomexicanum","entire","live","F","cine","Unburned","FS","Unseeded","y",5010,"native",137,16,121,2
"1131","1u1",2013,"Amauriopsis dissecta","entire","live","F","amdi","Unburned","FS","Unseeded","y",5010,"native",106,7,99,2
"1132","1u1",2013,"Corydalis aurea","entire","live","F","coau","Unburned","FS","Unseeded","y",5010,"native",99,3,96,2
"1133","1u1",2013,"Chenopodium fremontii","entire","live","F","chfr","Unburned","FS","Unseeded","y",5010,"native",702,2,700,14
"1134","1u1",2013,"Poa fendleriana","entire","live","G","pofe","Unburned","FS","Unseeded","y",5010,"native",33,0,33,1
"1135","1u1",2013,"Dysphania graveolens","entire","live","F","dygr","Unburned","FS","Unseeded","y",5010,"exotic",49,0,49,1
"1136","1u1",2013,"Koeleria macrantha","entire","live","G","koma","Unburned","FS","Unseeded","y",5010,"native",12,0,12,0
"1137","1u1",2013,"Allium cernuum","entire","live","F","alce","Unburned","FS","Unseeded","y",5010,"native",28,0,28,1
"1138","1u1",2013,"Pinus ponderosa","entire","dead","T","pipo","Unburned","FS","Unseeded","y",5010,"native",1590,0,1590,32
"1139","1u1",2013,"Artemisia ludoviciana","entire","live","F","arlu","Unburned","FS","Unseeded","y",5010,"native",65,0,65,1
"1140","1u1",2013,"Chenopodium fremontii","entire","dead","F","chfr","Unburned","FS","Unseeded","y",5010,"native",262,0,262,5
"1141","1u1",2013,"Amauriopsis dissecta","entire","dead","F","amdi","Unburned","FS","Unseeded","y",5010,"native",26,0,26,1
"1142","1u1",2013,"Quercus gambellii","entire","live","S","quga","Unburned","FS","Unseeded","y",5010,"native",382,0,382,8
"1143","1u1",2013,"Lappula sp.","entire","live","F","laxx","Unburned","FS","Unseeded","y",5010,NA,108,0,108,2
"1144","1u1",2013,"Thermopsis pinetorum","entire","live","F","thpi","Unburned","FS","Unseeded","y",5010,"native",18,0,18,0
"1145","1u1",2013,"Conyza canadensis","entire","live","F","coca","Unburned","FS","Unseeded","y",5010,"native",22,0,22,0
"1146","1u1",2013,"Robinia neomexicana","entire","live","S","rone","Unburned","FS","Unseeded","y",5010,"native",59,0,59,1
"1147","1u1",2013,"Vicia americana","entire","live","F","viam","Unburned","FS","Unseeded","y",5010,"native",22,0,22,0
"1148","1u1",2013,"Androsace septentrionales","entire","live","F","anse","Unburned","FS","Unseeded","y",5010,"native",49,0,49,1
"1149","1u1",2013,"Carex sp.","entire","live","G","care","Unburned","FS","Unseeded","y",5010,"native",18,0,18,0
"1150","1u1",2013,"Aster sp.","entire","live","F","astr","Unburned","FS","Unseeded","y",5010,NA,10,0,10,0
"1151","1u1",2016,"Litter","entire","live","L","litt","Unburned","FS","Unseeded","n",5000,NA,2944,2648,296,6
"1152","1u1",2016,"Rock","entire","live","B","rock","Unburned","FS","Unseeded","n",5000,NA,1346,1346,0,0
"1153","1u1",2016,"Bare","entire","live","F","bare","Unburned","FS","Unseeded","n",5000,NA,320,320,0,0
"1154","1u1",2016,"Pumice soil","entire","live","B","pumc","Unburned","FS","Unseeded","n",5000,NA,305,305,0,0
"1155","1u1",2016,"Unidentified grass","entire","live","G","gras","Unburned","FS","Unseeded","y",5000,NA,1050,128,922,18
"1156","1u1",2016,"Wood","entire","live","L","wood","Unburned","FS","Unseeded","n",5000,NA,456,93,363,7
"1157","1u1",2016,"Verbascum thapsus","entire","live","F","veth","Unburned","FS","Unseeded","y",5000,"exotic",469,60,409,8
"1158","1u1",2016,"Quercus gambellii","entire","live","S","quga","Unburned","FS","Unseeded","y",5000,"native",891,45,846,17
"1159","1u1",2016,"Animal feces","entire","live","L","shit","Unburned","FS","Unseeded","n",5000,NA,22,22,0,0
"1160","1u1",2016,"Unidentified forb","entire","live","F","forb","Unburned","FS","Unseeded","y",5000,NA,347,11,336,7
"1161","1u1",2016,"Bromus inermis","entire","live","G","brin","Unburned","FS","Unseeded","y",5000,"exotic",116,8,108,2
"1162","1u1",2016,"Moss","entire","live","C","moss","Unburned","FS","Unseeded","n",5000,NA,6,6,0,0
"1163","1u1",2016,"Unidentified forb","entire","dead","F","forb","Unburned","FS","Unseeded","y",5000,NA,16,5,11,0
"1164","1u1",2016,"Verbascum thapsus","entire","dead","F","veth","Unburned","FS","Unseeded","y",5000,"exotic",43,3,40,1
"1165","1u1",2016,"Robinia neomexicana","entire","live","S","rone","Unburned","FS","Unseeded","y",5000,"native",33,0,33,1
"1166","1u1",2016,"Unidentified subshrub","entire","dead","U","subs","Unburned","FS","Unseeded","y",5000,NA,2,0,2,0
"1167","1u1",2016,"Rosa woodsii","entire","live","T","rowo","Unburned","FS","Unseeded","y",5000,"native",64,0,64,1
"1168","1u1",2016,"Unidentified subshrub","entire","live","U","subs","Unburned","FS","Unseeded","y",5000,NA,23,0,23,0
"1169","1u1",2019,"Litter","entire","live","L","litt","Unburned","FS","Unseeded","n",5000,NA,2248,1931,317,6
"1170","1u1",2019,"Rock","entire","live","B","rock","Unburned","FS","Unseeded","n",5000,NA,1411,1405,6,0
"1171","1u1",2019,"Bare","entire","live","F","bare","Unburned","FS","Unseeded","n",5000,NA,819,819,0,0
"1172","1u1",2019,"Wood","entire","live","L","wood","Unburned","FS","Unseeded","n",5000,NA,746,267,479,10
"1173","1u1",2019,"Pumice soil","entire","live","B","pumc","Unburned","FS","Unseeded","n",5000,NA,205,205,0,0
"1174","1u1",2019,"Elymus elymoides","entire","live","G","elel","Unburned","FS","Unseeded","y",5000,"native",881,101,780,16
"1175","1u1",2019,"Poa fendleriana","entire","live","G","pofe","Unburned","FS","Unseeded","y",5000,"native",492,55,437,9
"1176","1u1",2019,"Bromus tectorum","entire","live","G","brte","Unburned","FS","Unseeded","y",5000,"exotic",351,34,317,6
"1177","1u1",2019,"Muhlenbergia montana","entire","live","G","mumo","Unburned","FS","Unseeded","y",5000,"native",219,33,186,4
