RowNum,Transect_id,year,Analysis type,Basal_cm,Canopy_cm,Total_cm,Transect_cm,Code,Status,Full_name,RevBI,FS_BAND,TRT,PctC,Growth_form,Origin
1550,2HAS2,2016,entire,373,2084,2457,5000,brin,live,Bromus inermis,High,FS,Seeded,42,G,
1551,2HAS2,2016,entire,46,160,206,5000,gras,live,Unidentified grass,High,FS,Seeded,3,G,
1552,2HAS2,2016,entire,32,5,37,5000,wood,live,Dead wood,High,FS,Seeded,0,L,
1553,2HAS2,2016,entire,18,767,785,5000,forb,live,Unidentified forb,High,FS,Seeded,15,F,
1554,2HAS2,2016,entire,0,323,323,5000,subs,live,Unidentified subshrub,High,FS,Seeded,6,U,
1555,2HAS2,2016,entire,0,675,675,5000,rone,live,Robinia neomexicana,High,FS,Seeded,14,S,
1556,2HAS2,2016,entire,0,1,1,5000,forb,dead,Unidentified forb,High,FS,Seeded,0,F,
1557,2HAS2,2016,entire,0,370,370,5000,quga,live,Quercus gambellii,High,FS,Seeded,7,S,
1558,2HAS2,2019,entire,3367,0,3367,5000,pumc,live,Pumice soil,High,FS,Seeded,0,B,
1559,2HAS2,2019,entire,912,92,1004,5000,litt,live,Litter,High,FS,Seeded,2,L,
1560,2HAS2,2019,entire,221,1207,1428,5000,brin,live,Bromus inermis,High,FS,Seeded,24,G,
1561,2HAS2,2019,entire,154,0,154,5000,bare,live,"combined soil,pumc,grav,rock",High,FS,Seeded,0,F,
1562,2HAS2,2019,entire,142,794,936,5000,badi,live,Bahia dissecta,High,FS,Seeded,16,F,
1563,2HAS2,2019,entire,125,96,221,5000,brin,dead,Bromus inermis,High,FS,Seeded,2,G,
1564,2HAS2,2019,entire,29,244,273,5000,cefe,live,Ceanothus fendleri,High,FS,Seeded,5,U,
1565,2HAS2,2019,entire,16,238,254,5000,arlu,live,Artemisia ludoviciana,High,FS,Seeded,5,F,
1566,2HAS2,2019,entire,10,131,141,5000,mumo,live,Muhlenbergia montana,High,FS,Seeded,3,G,
1567,2HAS2,2019,entire,9,610,619,5000,quga,live,Quercus gambellii,High,FS,Seeded,12,S,
1568,2HAS2,2019,entire,5,79,84,5000,veth,live,Verbascum thapsus,High,FS,Seeded,2,F,
1569,2HAS2,2019,entire,4,678,682,5000,rone,live,Robinia neomexicana,High,FS,Seeded,14,S,
1570,2HAS2,2019,entire,3,25,28,5000,wood,live,Dead wood,High,FS,Seeded,1,L,
1571,2HAS2,2019,entire,2,0,2,5000,quga,dead,Quercus gambellii,High,FS,Seeded,0,S,
1572,2HAS2,2019,entire,1,10,11,5000,acmi,live,Achillea millefolium,High,FS,Seeded,0,F,
1573,2HAS2,2019,entire,0,68,68,5000,hevi,live,Heterotheca villosa,High,FS,Seeded,1,F,native
1574,2HAS2,2019,entire,0,4,4,5000,span,live,Sphaeralcea angustifolia,High,FS,Seeded,0,F,native
1575,2HAS2,2019,entire,0,15,15,5000,erxx,live,Erigeron spp.,High,FS,Seeded,0,F,
1576,2HAS2,2019,entire,0,5,5,5000,vimu,live,Viguiera multiflora,High,FS,Seeded,0,F,
1577,2HAS2,2019,entire,0,42,42,5000,rone,dead,Robinia neomexicana,High,FS,Seeded,1,S,
1578,2HAS2,2019,entire,0,6,6,5000,veth,dead,Verbascum thapsus,High,FS,Seeded,0,F,
1579,2HAS2,2019,entire,0,4,4,5000,rowo,live,Rosa woodsii,High,FS,Seeded,0,T,
1580,2HAS2,2019,entire,0,2,2,5000,mush,live,Mushroom,High,FS,Seeded,0,M,
1581,2HAS2,2019,entire,0,17,17,5000,cefe,dead,Ceanothus fendleri,High,FS,Seeded,0,U,
1582,2HAS2,2019,entire,0,25,25,5000,trdu,live,Tragopogon dubius,High,FS,Seeded,1,F,
1583,2HAS2,2019,entire,0,5,5,5000,oexx,live,Oenothera sp.,High,FS,Seeded,0,F,
1584,2HAU1,1997,entire,2434,0,2434,5000,soil,live,Soil,High,FS,Unseeded,0,B,
1585,2HAU1,1997,entire,1979,0,1979,5000,grav,live,Gravel,High,FS,Unseeded,0,B,
1586,2HAU1,1997,entire,310,15,325,5000,litt,live,Litter,High,FS,Unseeded,0,L,
1587,2HAU1,1997,entire,151,0,151,5000,moss,live,Moss,High,FS,Unseeded,0,C,
1588,2HAU1,1997,entire,79,0,79,5000,pipo,dead,Pinus ponderosa,High,FS,Unseeded,0,T,
1589,2HAU1,1997,entire,14,4,18,5000,wood,live,Dead wood,High,FS,Unseeded,0,L,
1590,2HAU1,1997,entire,13,100,113,5000,casp,live,Carex spp.,High,FS,Unseeded,2,G,
1591,2HAU1,1997,entire,10,42,52,5000,brin,live,Bromus inermis,High,FS,Unseeded,1,G,
1592,2HAU1,1997,entire,7,1534,1541,5000,quga,live,Quercus gambellii,High,FS,Unseeded,31,S,
1593,2HAU1,1997,entire,2,110,112,5000,veth,live,Verbascum thapsus,High,FS,Unseeded,2,F,
1594,2HAU1,1997,entire,1,79,80,5000,rone,live,Robinia neomexicana,High,FS,Unseeded,2,S,
1595,2HAU1,1997,entire,0,8,8,5000,gras2,live,Unidentified grass,High,FS,Unseeded,0,G,
1596,2HAU1,1997,entire,0,4,4,5000,chgr,live,Chenopodium graveolens,High,FS,Unseeded,0,F,
1597,2HAU1,1997,entire,0,6,6,5000,cefe,live,Ceanothus fendleri,High,FS,Unseeded,0,U,
1598,2HAU1,1997,entire,0,50,50,5000,mela2,live,Mertensia lanceolata,High,FS,Unseeded,1,F,
1599,2HAU1,1997,entire,0,12,12,5000,quga,dead,Quercus gambellii,High,FS,Unseeded,0,S,
1600,2HAU1,1997,entire,0,573,573,5000,chfr,live,Chenopodium fremontii,High,FS,Unseeded,11,F,
1601,2HAU1,1997,entire,0,18,18,5000,alce,live,Allium cernuum,High,FS,Unseeded,0,F,
1602,2HAU1,1997,entire,0,40,40,5000,ersp,live,Erigeron speciosus,High,FS,Unseeded,1,F,
1603,2HAU1,1997,entire,0,13,13,5000,bocu,live,Bouteloua curtipendula,High,FS,Unseeded,0,G,
1604,2HAU1,1998,entire,1704,0,1704,5000,litt,live,Litter,High,FS,Unseeded,0,L,
1605,2HAU1,1998,entire,1509,0,1509,5000,soil,live,Soil,High,FS,Unseeded,0,B,
1606,2HAU1,1998,entire,1212,0,1212,5000,grav,live,Gravel,High,FS,Unseeded,0,B,
1607,2HAU1,1998,entire,414,0,414,5000,moss,live,Moss,High,FS,Unseeded,0,C,
1608,2HAU1,1998,entire,67,5,72,5000,wood,live,Dead wood,High,FS,Unseeded,0,L,
1609,2HAU1,1998,entire,27,267,294,5000,casp,live,Carex spp.,High,FS,Unseeded,5,G,
1610,2HAU1,1998,entire,17,0,17,5000,pipo,dead,Pinus ponderosa,High,FS,Unseeded,0,T,
1611,2HAU1,1998,entire,15,1915,1930,5000,quga,live,Quercus gambellii,High,FS,Unseeded,38,S,
1612,2HAU1,1998,entire,14,26,40,5000,veth,live,Verbascum thapsus,High,FS,Unseeded,1,F,
1613,2HAU1,1998,entire,7,20,27,5000,eltr,live,Elymus trachycaulum,High,FS,Unseeded,0,G,
1614,2HAU1,1998,entire,4,60,64,5000,brin,live,Bromus inermis,High,FS,Unseeded,1,G,
1615,2HAU1,1998,entire,3,0,3,5000,shit,live,Animal feces,High,FS,Unseeded,0,L,
1616,2HAU1,1998,entire,3,77,80,5000,chfr,live,Chenopodium fremontii,High,FS,Unseeded,2,F,
1617,2HAU1,1998,entire,2,170,172,5000,rone,live,Robinia neomexicana,High,FS,Unseeded,3,S,
1618,2HAU1,1998,entire,1,6,7,5000,chgr,live,Chenopodium graveolens,High,FS,Unseeded,0,F,
1619,2HAU1,1998,entire,1,3,4,5000,lase,live,Lactuca serriola,High,FS,Unseeded,0,F,
1620,2HAU1,1998,entire,0,71,71,5000,quga,dead,Quercus gambellii,High,FS,Unseeded,1,S,
1621,2HAU1,1998,entire,0,2,2,5000,alce,live,Allium cernuum,High,FS,Unseeded,0,F,
1622,2HAU1,1998,entire,0,2,2,5000,tree,dead,Unidentified tree,High,FS,Unseeded,0,T,
1623,2HAU1,1998,entire,0,5,5,5000,ersp,live,Erigeron speciosus,High,FS,Unseeded,0,F,
1624,2HAU1,1998,entire,0,13,13,5000,brin,dead,Bromus inermis,High,FS,Unseeded,0,G,
1625,2HAU1,1998,entire,0,25,25,5000,bocu,live,Bouteloua curtipendula,High,FS,Unseeded,1,G,
1626,2HAU1,1998,entire,0,2,2,5000,veth,dead,Verbascum thapsus,High,FS,Unseeded,0,F,
1627,2HAU1,1998,entire,0,2,2,5000,lomu,live,Lolium multiflorum,High,FS,Unseeded,0,G,
1628,2HAU1,2008,entire,2128,371,2499,5004,wood,live,Dead wood,High,FS,Unseeded,7,L,
1629,2HAU1,2008,entire,2063,0,2063,5004,litt,live,Litter,High,FS,Unseeded,0,L,
1630,2HAU1,2008,entire,532,0,532,5004,bare,live,"combined soil,cryp,pumc,grav,rock",High,FS,Unseeded,0,B,
1631,2HAU1,2008,entire,148,0,148,5004,soil,live,Soil,High,FS,Unseeded,0,B,
1632,2HAU1,2008,entire,75,0,75,5004,pipo,dead,Pinus ponderosa,High,FS,Unseeded,0,T,
1633,2HAU1,2008,entire,32,648,680,5004,brin,live,Bromus inermis,High,FS,Unseeded,13,G,
1634,2HAU1,2008,entire,14,112,126,5004,caxx,live,Carex spp.,High,FS,Unseeded,2,G,
1635,2HAU1,2008,entire,9,0,9,5004,moss,live,Moss,High,FS,Unseeded,0,C,
1636,2HAU1,2008,entire,3,2125,2128,5004,quga,live,Quercus gambellii,High,FS,Unseeded,42,S,
1637,2HAU1,2008,entire,0,1119,1119,5004,rone,live,Robinia neomexicana,High,FS,Unseeded,22,S,
1638,2HAU1,2008,entire,0,65,65,5004,cefe,live,Ceanothus fendleri,High,FS,Unseeded,1,U,
1639,2HAU1,2008,entire,0,13,13,5004,badi,dead,Bahia dissecta,High,FS,Unseeded,0,F,
1640,2HAU1,2008,entire,0,42,42,5004,kocr,live,Koeleria cristata,High,FS,Unseeded,1,G,
1641,2HAU1,2008,entire,0,9,9,5004,erfl,live,Erigeron flagellaris,High,FS,Unseeded,0,F,
1642,2HAU1,2013,entire,3564,0,3564,5009,bare,live,"combined soil,pumc,grav,rock",High,FS,Unseeded,0,F,
1643,2HAU1,2013,entire,1010,0,1010,5009,pumc,live,Pumice soil,High,FS,Unseeded,0,B,
1644,2HAU1,2013,entire,310,0,310,5009,litt,live,Litter,High,FS,Unseeded,0,L,
1645,2HAU1,2013,entire,59,124,183,5009,brin,live,Bromus inermis,High,FS,Unseeded,2,G,
1646,2HAU1,2013,entire,30,542,572,5009,quga,live,Quercus gambellii,High,FS,Unseeded,11,S,
1647,2HAU1,2013,entire,23,259,282,5009,wood,live,Dead wood,High,FS,Unseeded,5,L,
1648,2HAU1,2013,entire,11,0,11,5009,quga,dead,Quercus gambellii,High,FS,Unseeded,0,S,
1649,2HAU1,2013,entire,2,0,2,5009,unkn,dead,Unknown plant,High,FS,Unseeded,0,F,
1650,2HAU1,2013,entire,0,244,244,5009,rone,live,Robinia neomexicana,High,FS,Unseeded,5,S,
1651,2HAU1,2013,entire,0,1,1,5009,badi,dead,Bahia dissecta,High,FS,Unseeded,0,F,
1652,2HAU1,2013,entire,0,3,3,5009,rone,dead,Robinia neomexicana,High,FS,Unseeded,0,S,
1653,2HAU1,2013,entire,0,8,8,5009,pipo,dead,Pinus ponderosa,High,FS,Unseeded,0,T,
1654,2HAU1,2013,entire,0,32,32,5009,chfr,live,Chenopodium fremontii,High,FS,Unseeded,1,F,
1655,2HAU1,2013,entire,0,9,9,5009,chvi2,live,Chrysopsis villosa,High,FS,Unseeded,0,F,
1656,2HAU1,2016,entire,2239,0,2239,5000,bare,live,"combined soil,pumc,grav,rock",High,FS,Unseeded,0,F,
1657,2HAU1,2016,entire,1336,0,1336,5000,pumc,live,Pumice soil,High,FS,Unseeded,0,B,
1658,2HAU1,2016,entire,1157,36,1193,5000,litt,live,Litter,High,FS,Unseeded,1,L,
1659,2HAU1,2016,entire,141,800,941,5000,brin,live,Bromus inermis,High,FS,Unseeded,16,G,
1660,2HAU1,2016,entire,41,0,41,5000,wood,live,Dead wood,High,FS,Unseeded,0,L,
1661,2HAU1,2016,entire,37,984,1021,5000,quga,live,Quercus gambellii,High,FS,Unseeded,20,S,
1662,2HAU1,2016,entire,35,309,344,5000,rone,live,Robinia neomexicana,High,FS,Unseeded,6,S,
1663,2HAU1,2016,entire,7,353,360,5000,forb,live,Unidentified forb,High,FS,Unseeded,7,F,
1664,2HAU1,2016,entire,4,48,52,5000,chvi2,live,Chrysopsis villosa,High,FS,Unseeded,1,F,
1665,2HAU1,2016,entire,1,74,75,5000,gras,live,Unidentified grass,High,FS,Unseeded,1,G,
1666,2HAU1,2016,entire,1,0,1,5000,quga,dead,Quercus gambellii,High,FS,Unseeded,0,S,
1667,2HAU1,2016,entire,1,0,1,5000,root,dead,"Tree root, exposed, living",High,FS,Unseeded,0,T,
1668,2HAU1,2016,entire,0,133,133,5000,rone,dead,Robinia neomexicana,High,FS,Unseeded,3,S,
1669,2HAU1,2019,entire,2079,0,2079,5000,bare,live,"combined soil,pumc,grav,rock",High,FS,Unseeded,0,F,
1670,2HAU1,2019,entire,1769,30,1799,5000,litt,live,Litter,High,FS,Unseeded,1,L,
1671,2HAU1,2019,entire,656,0,656,5000,pumc,live,Pumice soil,High,FS,Unseeded,0,B,
1672,2HAU1,2019,entire,202,854,1056,5000,brin,live,Bromus inermis,High,FS,Unseeded,17,G,
1673,2HAU1,2019,entire,175,560,735,5000,wood,live,Dead wood,High,FS,Unseeded,11,L,
1674,2HAU1,2019,entire,54,1370,1424,5000,quga,live,Quercus gambellii,High,FS,Unseeded,27,S,
1675,2HAU1,2019,entire,47,136,183,5000,hevi,live,Heterotheca villosa,High,FS,Unseeded,3,F,native
1676,2HAU1,2019,entire,11,67,78,5000,badi,live,Bahia dissecta,High,FS,Unseeded,1,F,
1677,2HAU1,2019,entire,2,0,2,5000,erxx,live,Erigeron spp.,High,FS,Unseeded,0,F,
1678,2HAU1,2019,entire,2,446,448,5000,rone,live,Robinia neomexicana,High,FS,Unseeded,9,S,
1679,2HAU1,2019,entire,2,0,2,5000,moss,live,Moss,High,FS,Unseeded,0,C,
1680,2HAU1,2019,entire,1,0,1,5000,badi,dead,Bahia dissecta,High,FS,Unseeded,0,F,
1681,2HAU1,2019,entire,0,13,13,5000,rone,dead,Robinia neomexicana,High,FS,Unseeded,0,S,
1682,2HAU1,2019,entire,0,11,11,5000,care,live,Carex spp.,High,FS,Unseeded,0,G,
1683,2HAU2,1997,entire,4696,0,4696,5000,grav,live,Gravel,High,FS,Unseeded,0,B,
1684,2HAU2,1997,entire,136,0,136,5000,moss,live,Moss,High,FS,Unseeded,0,C,
1685,2HAU2,1997,entire,65,0,65,5000,soil,live,Soil,High,FS,Unseeded,0,B,
1686,2HAU2,1997,entire,41,0,41,5000,litt,live,Litter,High,FS,Unseeded,0,L,
1687,2HAU2,1997,entire,30,11,41,5000,wood,live,Dead wood,High,FS,Unseeded,0,L,
1688,2HAU2,1997,entire,11,77,88,5000,brin,live,Bromus inermis,High,FS,Unseeded,2,G,
1689,2HAU2,1997,entire,11,324,335,5000,casp,live,Carex spp.,High,FS,Unseeded,6,G,
1690,2HAU2,1997,entire,5,0,5,5000,rock,live,Rock,High,FS,Unseeded,0,B,
1691,2HAU2,1997,entire,3,4,7,5000,quga,dead,Quercus gambellii,High,FS,Unseeded,0,S,
1692,2HAU2,1997,entire,2,195,197,5000,cefe,live,Ceanothus fendleri,High,FS,Unseeded,4,U,
1693,2HAU2,1997,entire,0,164,164,5000,quga,live,Quercus gambellii,High,FS,Unseeded,3,S,
1694,2HAU2,1997,entire,0,8,8,5000,ersp,live,Erigeron speciosus,High,FS,Unseeded,0,F,
1695,2HAU2,1997,entire,0,3,3,5000,mush,live,Mushroom,High,FS,Unseeded,0,M,
1696,2HAU2,1997,entire,0,22,22,5000,taof,live,Taraxacum officinale,High,FS,Unseeded,0,F,
1697,2HAU2,1997,entire,0,2,2,5000,cosc,live,Conyza schiedeana,High,FS,Unseeded,0,F,
1698,2HAU2,1997,entire,0,6,6,5000,gras2,live,Unidentified grass,High,FS,Unseeded,0,G,
1699,2HAU2,1997,entire,0,61,61,5000,veth,live,Verbascum thapsus,High,FS,Unseeded,1,F,
1700,2HAU2,1998,entire,3940,0,3940,5000,grav,live,Gravel,High,FS,Unseeded,0,B,
1701,2HAU2,1998,entire,342,0,342,5000,litt,live,Litter,High,FS,Unseeded,0,L,
1702,2HAU2,1998,entire,265,0,265,5000,moss,live,Moss,High,FS,Unseeded,0,C,
1703,2HAU2,1998,entire,259,0,259,5000,soil,live,Soil,High,FS,Unseeded,0,B,
1704,2HAU2,1998,entire,60,1281,1341,5000,coca,live,Conyza canadensis,High,FS,Unseeded,26,F,
1705,2HAU2,1998,entire,44,71,115,5000,brin,live,Bromus inermis,High,FS,Unseeded,1,G,
1706,2HAU2,1998,entire,38,401,439,5000,casp,live,Carex spp.,High,FS,Unseeded,8,G,
1707,2HAU2,1998,entire,25,363,388,5000,lase,live,Lactuca serriola,High,FS,Unseeded,7,F,
1708,2HAU2,1998,entire,22,40,62,5000,wood,live,Dead wood,High,FS,Unseeded,1,L,
1709,2HAU2,1998,entire,3,298,301,5000,quga,live,Quercus gambellii,High,FS,Unseeded,6,S,
1710,2HAU2,1998,entire,2,327,329,5000,cefe,live,Ceanothus fendleri,High,FS,Unseeded,7,U,
1711,2HAU2,1998,entire,0,1,1,5000,chfr,live,Chenopodium fremontii,High,FS,Unseeded,0,F,
1712,2HAU2,1998,entire,0,102,102,5000,veth,live,Verbascum thapsus,High,FS,Unseeded,2,F,
1713,2HAU2,1998,entire,0,12,12,5000,chgr,live,Chenopodium graveolens,High,FS,Unseeded,0,F,
1714,2HAU2,1998,entire,0,2,2,5000,fung,live,Fungus,High,FS,Unseeded,0,M,
1715,2HAU2,2008,entire,3455,0,3455,5005,litt,live,Litter,High,FS,Unseeded,0,L,
1716,2HAU2,2008,entire,623,657,1280,5005,wood,live,Dead wood,High,FS,Unseeded,13,L,
1717,2HAU2,2008,entire,537,0,537,5005,bare,live,"combined soil,cryp,pumc,grav,rock",High,FS,Unseeded,0,B,
1718,2HAU2,2008,entire,145,268,413,5005,brin,live,Bromus inermis,High,FS,Unseeded,5,G,
1719,2HAU2,2008,entire,66,52,118,5005,veth,dead,Verbascum thapsus,High,FS,Unseeded,1,F,
1720,2HAU2,2008,entire,27,39,66,5005,taof,live,Taraxacum officinale,High,FS,Unseeded,1,F,
1721,2HAU2,2008,entire,25,0,25,5005,gras,dead,Unidentified grass,High,FS,Unseeded,0,G,
1722,2HAU2,2008,entire,25,521,546,5005,caxx,live,Carex spp.,High,FS,Unseeded,10,G,
1723,2HAU2,2008,entire,21,603,624,5005,vimu,live,Viguiera multiflora,High,FS,Unseeded,12,F,
1724,2HAU2,2008,entire,13,0,13,5005,shit,live,Animal feces,High,FS,Unseeded,0,L,
1725,2HAU2,2008,entire,12,599,611,5005,cefe,live,Ceanothus fendleri,High,FS,Unseeded,12,U,
1726,2HAU2,2008,entire,11,14,25,5005,poco2,live,Poa compressa,High,FS,Unseeded,0,G,
1727,2HAU2,2008,entire,10,0,10,5005,soil,live,Soil,High,FS,Unseeded,0,B,
1728,2HAU2,2008,entire,8,70,78,5005,vimu,dead,Viguiera multiflora,High,FS,Unseeded,1,F,
1729,2HAU2,2008,entire,7,146,153,5005,elel,live,Elymus elymoides,High,FS,Unseeded,3,G,
1730,2HAU2,2008,entire,5,1929,1934,5005,rone,live,Robinia neomexicana,High,FS,Unseeded,39,S,
1731,2HAU2,2008,entire,4,428,432,5005,quga,live,Quercus gambellii,High,FS,Unseeded,9,S,
1732,2HAU2,2008,entire,4,0,4,5005,veth,live,Verbascum thapsus,High,FS,Unseeded,0,F,
1733,2HAU2,2008,entire,3,18,21,5005,erdi,live,Erigeron divergens,High,FS,Unseeded,0,F,
1734,2HAU2,2008,entire,3,24,27,5005,pafe,live,Packera fendleri,High,FS,Unseeded,0,F,
1735,2HAU2,2008,entire,1,16,17,5005,trdu,live,Tragopogon dubius,High,FS,Unseeded,0,F,
1736,2HAU2,2008,entire,0,68,68,5005,comp,dead,unknown Composite,High,FS,Unseeded,1,F,
1737,2HAU2,2008,entire,0,5,5,5005,cixx,live,Cirsium sp.,High,FS,Unseeded,0,F,
1738,2HAU2,2008,entire,0,22,22,5005,phhe2,live, Phacelia heterophylla,High,FS,Unseeded,0,F,
1739,2HAU2,2008,entire,0,7,7,5005,erdi,dead,Erigeron divergens,High,FS,Unseeded,0,F,
1740,2HAU2,2008,entire,0,19,19,5005,arlu,live,Artemisia ludoviciana,High,FS,Unseeded,0,F,
1741,2HAU2,2013,entire,3600,0,3600,5005,pumc,live,Pumice soil,High,FS,Unseeded,0,B,
1742,2HAU2,2013,entire,1134,0,1134,5005,bare,live,"combined soil,pumc,grav,rock",High,FS,Unseeded,0,F,
1743,2HAU2,2013,entire,190,1,191,5005,litt,live,Litter,High,FS,Unseeded,0,L,
1744,2HAU2,2013,entire,62,25,87,5005,wood,live,Dead wood,High,FS,Unseeded,0,L,
1745,2HAU2,2013,entire,10,56,66,5005,rone,dead,Robinia neomexicana,High,FS,Unseeded,1,S,
1746,2HAU2,2013,entire,9,1510,1519,5005,rone,live,Robinia neomexicana,High,FS,Unseeded,30,S,
1747,2HAU2,2013,entire,0,294,294,5005,quga,live,Quercus gambellii,High,FS,Unseeded,6,S,
1748,2HAU2,2013,entire,0,34,34,5005,cixx,live,Cirsium sp.,High,FS,Unseeded,1,F,
1749,2HAU2,2013,entire,0,14,14,5005,chxx,live,Chenopodium sp.,High,FS,Unseeded,0,F,
1750,2HAU2,2013,entire,0,43,43,5005,vimu,live,Viguiera multiflora,High,FS,Unseeded,1,F,
1751,2HAU2,2013,entire,0,43,43,5005,cefe,live,Ceanothus fendleri,High,FS,Unseeded,1,U,
1752,2HAU2,2013,entire,0,1,1,5005,root,live,"Tree root, exposed, living",High,FS,Unseeded,0,T,
1753,2HAU2,2016,entire,2436,0,2436,5000,pumc,live,Pumice soil,High,FS,Unseeded,0,B,
1754,2HAU2,2016,entire,1906,105,2011,5000,litt,live,Litter,High,FS,Unseeded,2,L,
1755,2HAU2,2016,entire,316,0,316,5000,bare,live,"combined soil,pumc,grav,rock",High,FS,Unseeded,0,F,
1756,2HAU2,2016,entire,134,154,288,5000,brte,live,Bromus tectorum,High,FS,Unseeded,3,G,
1757,2HAU2,2016,entire,72,2273,2345,5000,forb,live,Unidentified forb,High,FS,Unseeded,45,F,
1758,2HAU2,2016,entire,44,2215,2259,5000,rone,live,Robinia neomexicana,High,FS,Unseeded,44,S,
1759,2HAU2,2016,entire,40,93,133,5000,gras,live,Unidentified grass,High,FS,Unseeded,2,G,
1760,2HAU2,2016,entire,23,26,49,5000,wood,live,Dead wood,High,FS,Unseeded,1,L,
1761,2HAU2,2016,entire,13,447,460,5000,quga,live,Quercus gambellii,High,FS,Unseeded,9,S,
1762,2HAU2,2016,entire,9,0,9,5000,moss,live,Moss,High,FS,Unseeded,0,C,
1763,2HAU2,2016,entire,5,0,5,5000,shru,dead,Unidentified shrub,High,FS,Unseeded,0,S,
1764,2HAU2,2016,entire,2,207,209,5000,lase,live,Lactuca serriola,High,FS,Unseeded,4,F,
1765,2HAU2,2016,entire,0,118,118,5000,forb,dead,Unidentified forb,High,FS,Unseeded,2,F,
1766,2HAU2,2016,entire,0,7,7,5000,subs,live,Unidentified subshrub,High,FS,Unseeded,0,U,
1767,2HAU2,2019,entire,2542,0,2542,5000,pumc,live,Pumice soil,High,FS,Unseeded,0,B,
1768,2HAU2,2019,entire,1832,414,2246,5000,litt,live,Litter,High,FS,Unseeded,8,L,
1769,2HAU2,2019,entire,176,1240,1416,5000,badi,live,Bahia dissecta,High,FS,Unseeded,25,F,
1770,2HAU2,2019,entire,115,0,115,5000,bare,live,"combined soil,pumc,grav,rock",High,FS,Unseeded,0,F,
1771,2HAU2,2019,entire,101,146,247,5000,brin,live,Bromus inermis,High,FS,Unseeded,3,G,
1772,2HAU2,2019,entire,91,525,616,5000,vimu,live,Viguiera multiflora,High,FS,Unseeded,11,F,
1773,2HAU2,2019,entire,29,18,47,5000,wood,live,Dead wood,High,FS,Unseeded,0,L,
1774,2HAU2,2019,entire,28,225,253,5000,veth,live,Verbascum thapsus,High,FS,Unseeded,5,F,
1775,2HAU2,2019,entire,21,271,292,5000,mimu,live,Mirabilis multiflora,High,FS,Unseeded,5,F,native
1776,2HAU2,2019,entire,20,2127,2147,5000,rone,live,Robinia neomexicana,High,FS,Unseeded,43,S,
1777,2HAU2,2019,entire,17,74,91,5000,cine,live,Cirsium neomexicanum,High,FS,Unseeded,1,F,
1778,2HAU2,2019,entire,14,0,14,5000,moss,live,Moss,High,FS,Unseeded,0,C,
1779,2HAU2,2019,entire,5,484,489,5000,quga,live,Quercus gambellii,High,FS,Unseeded,10,S,
1780,2HAU2,2019,entire,5,48,53,5000,trdu,live,Tragopogon dubius,High,FS,Unseeded,1,F,
1781,2HAU2,2019,entire,2,0,2,5000,badi,dead,Bahia dissecta,High,FS,Unseeded,0,F,
1782,2HAU2,2019,entire,2,107,109,5000,cefe,live,Ceanothus fendleri,High,FS,Unseeded,2,U,
1783,2HAU2,2019,entire,0,6,6,5000,rone,dead,Robinia neomexicana,High,FS,Unseeded,0,S,
1784,2HAU2,2019,entire,0,26,26,5000,elel,live,Elymus elymoides,High,FS,Unseeded,1,G,
1785,2HAU2,2019,entire,0,1249,1249,5000,brte,live,Bromus tectorum,High,FS,Unseeded,25,G,
1786,2HAU2,2019,entire,0,4,4,5000,forb,live,Unidentified forb,High,FS,Unseeded,0,F,
1787,2HAU2,2019,entire,0,3,3,5000,lasc,live,Laennecia schiedeana,High,FS,Unseeded,0,B,
1788,2HAU2,2019,entire,0,2,2,5000,lase,live,Lactuca serriola,High,FS,Unseeded,0,F,
1789,2HAU2,2019,entire,0,4,4,5000,taof,live,Taraxacum officinale,High,FS,Unseeded,0,F,
1790,2HAU2,2019,entire,0,47,47,5000,erxx,live,Erigeron spp.,High,FS,Unseeded,1,F,
1791,2HAU2,2019,entire,0,52,52,5000,vimu,dead,Viguiera multiflora,High,FS,Unseeded,1,F,
1792,2HBS1,1997,entire,4144,0,4144,5000,grav,live,Gravel,High,FS,Seeded,0,B,
1793,2HBS1,1997,entire,318,1,319,5000,litt,live,Litter,High,FS,Seeded,0,L,
1794,2HBS1,1997,entire,240,0,240,5000,wood,live,Dead wood,High,FS,Seeded,0,L,
1795,2HBS1,1997,entire,195,0,195,5000,moss,live,Moss,High,FS,Seeded,0,C,
1796,2HBS1,1997,entire,44,5,49,5000,pipo,dead,Pinus ponderosa,High,FS,Seeded,0,T,
1797,2HBS1,1997,entire,20,35,55,5000,brin,live,Bromus inermis,High,FS,Seeded,1,G,
1798,2HBS1,1997,entire,11,902,913,5000,lomu,live,Lolium multiflorum,High,FS,Seeded,18,G,
1799,2HBS1,1997,entire,9,139,148,5000,lomu,dead,Lolium multiflorum,High,FS,Seeded,3,G,
1800,2HBS1,1997,entire,7,477,484,5000,casp,live,Carex spp.,High,FS,Seeded,10,G,
1801,2HBS1,1997,entire,6,1681,1687,5000,brca2,live,Bromus carinatus,High,FS,Seeded,34,G,
1802,2HBS1,1997,entire,4,194,198,5000,eltr,live,Elymus trachycaulum,High,FS,Seeded,4,G,
1803,2HBS1,1997,entire,2,0,2,5000,rock,live,Rock,High,FS,Seeded,0,B,
1804,2HBS1,1997,entire,0,111,111,5000,coau,live,Corydalis aurea,High,FS,Seeded,2,F,
1805,2HBS1,1997,entire,0,104,104,5000,lope,live,Lolium perenne,High,FS,Seeded,2,G,
